SMILES,Score,PriorLogP,CMET_score,EGFR_score,DELTA
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)CC(C),26.22,-61.53,6.279291877011876,9.145898888912944,2.866607011901068
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(C)O1,22.69,-56.31,6.350742212754291,8.900287024861962,2.549544812107671
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CC(F)C,25.79,-72.66,6.177187919395305,9.032426158767272,2.8552382393719675
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)1OC(C)(C)C1,26.63,-84.93,6.196828176986411,9.117772083120693,2.9209439061342817
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC1N(C)CC(F)1,22.25,-61.45,6.455807928993101,8.943412446392689,2.4876045173995873
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)C(F)C(F),24.06,-60.61,6.2995281558963905,8.978751800364238,2.6792236444678474
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CO,24.76,-37.35,6.203292592570827,8.965238291634407,2.7619456990635793
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1OCC1O,24.9,-43.62,6.089427419309199,8.890272693719252,2.8008452744100536
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CCC(C)O1,22.36,-52.48,6.378475546087625,8.89279021223015,2.514314666142525
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(C)C1OCC1,24.09,-57.28,6.282040557938793,8.967943788637404,2.685903230698611
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CCC(C)O1,25.52,-49.39,6.238390817679053,9.05649544614656,2.8181046284675064
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)1OCCC1,26.41,-69.28,6.196828176986411,9.098922945591555,2.902094768605144
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(=O)CO,21.54,-43.35,6.325460333993218,8.77928605503114,2.453825721037922
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCC(C)(C)O1,22.45,-48.67,6.424458681391072,8.93687419555075,2.5124155141596782
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)(C)C(F)C(F),25.97,-67.24,6.264537616365001,9.113706364394979,2.849168748029978
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(C)O1,23.4,-56.06,6.321887927040006,8.939787153067089,2.617899226027083
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC1O,27.64,-37.24,6.038792725231344,9.082204394559259,3.0434116693279147
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC(C)C(F),27.16,-60.96,6.110120623749773,9.096429006511315,2.9863083827615418
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(F),25.5,-62.18,6.1916242830316675,9.019026158767273,2.827401875735606
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(F)C1,25.95,-45.19,6.299471396819554,9.138818714251006,2.839347317431452
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCOC,29.29,-34.26,5.927550754408989,9.133948815277428,3.2063980608684393
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)N(C)C,30.25,-34.95,6.013530937559173,9.274908175982082,3.2613772384229094
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(O)1C,25.59,-65.41,6.2377677499272135,9.061526429052543,2.82375867912533
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)C(C)O1,27.06,-73.38,6.139276320324554,9.10949340624202,2.970217085917466
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CC(F)(F)C1,26.23,-28.15,6.211370238949387,9.095583481860844,2.884213242911457
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)C(F)C(F)(F),22.96,-78.1,6.078187721698264,8.713681706373261,2.635493984674998
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC(C)CC1OCC1,23.98,-49.98,6.260975786435786,8.942212870678551,2.681237084242765
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)(C)C1,27.07,-70.22,6.11628822508646,9.092899742405857,2.976611517319397
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)C(C)OC,20.76,-65.09,5.946784138359061,8.413870867212422,2.467086728853361
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(F)(F)F,27.28,-30.34,6.123640580459729,9.115745066526182,2.992104486066453
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COCC1OCC(C)1,23.95,-57.52,6.04329635354104,8.772793492822105,2.729497139281065
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CCC(O)(C)O1,23.72,-55.98,6.210507783210942,8.880978789567846,2.6704710063569044
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)1OCC(N)O1,26.29,-67.76,6.174131847760082,9.071842022625635,2.897710174865553
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1OC(C)(C)C1,27.46,-53.84,6.000301533629767,9.038134295352908,3.0378327617231404
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1OC(C)(C)OC1,24.15,-53.17,6.118954780636174,8.847923562295119,2.7289687816589447
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SCC(=O)C,23.24,-48.88,6.273517946185223,8.888172476077413,2.6146545298921904
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(F)C(F)(F),28.01,-58.67,6.128067737746887,9.179244419673033,3.0511766819261457
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC1OCC1,22.24,-51.55,6.421508332465334,8.915695089575026,2.4941867571096923
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1OC(C)(C)O1,22.52,-55.05,6.284021755164914,8.833153067234623,2.5491313120697088
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1N(C)OC1,23.56,-67.25,6.139547138670298,8.812890928817485,2.673343790147187
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CCC(F)1,26.6,-48.83,6.075438401832087,9.023004344192955,2.9475659423608684
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1NCC1,26.43,-44.61,6.292326921966922,9.173317740518854,2.8809908185519326
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)N1COC(C)C1,22.66,-48.97,6.312864304584305,8.867726063584676,2.5548617590003717
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COCC1OCC1,25.45,-45.79,6.258055205081656,9.065450394254007,2.807395189172351
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CSC1CCC(C)O1,20.7,-56.21,6.463786548614784,8.812940365018536,2.349153816403752
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OS(=O)C(F)C,25.56,-52.21,6.305413004702153,9.111203854996162,2.8057908502940094
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC(O)1,27.64,-46.37,6.038792725231344,9.082204394559259,3.0434116693279147
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)CF,25.39,-52.4,6.161315773646315,8.987018731211169,2.825702957564854
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC1CCC(O)1C,23.27,-60.29,6.37764619773759,8.971015547450484,2.5933693497128942
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CC(F)(F)C1,26.23,-28.15,6.211370238949387,9.095583481860844,2.884213242911457
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC(C)N(C)C,30.14,-38.53,6.003818297258297,9.25915514484655,3.2553368475882536
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OC(C)(C)O1,26.31,-47.6,6.178983694061929,9.077567943787805,2.898584249725876
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)C(C)O1,27.06,-73.38,6.139276320324554,9.10949340624202,2.970217085917466
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(F)(C)O1,22.56,-56.81,6.259214065425459,8.817731556441492,2.5585174910160333
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N1CCC(O)C1,21.82,-23.59,6.511784631059722,8.949909142270698,2.438124511210976
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCC(O)C1O,0.0,-43.22,6.244424284846286,8.91776245082489,2.6733381659786044
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CC(O)C1,22.86,-37.86,6.250882003243783,8.837499986149039,2.5866179829052562
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)CC,26.74,-67.06,6.033919399097633,9.003990730682286,2.970071331584653
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(=O)O,26.71,-28.53,6.173997685517097,9.106996500092613,2.932998814575516
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OS(=O)C(C)O,26.62,-49.71,6.177067937617938,9.101724688329497,2.9246567507115593
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1F,24.01,-22.65,6.54498243120158,9.164839369167984,2.6198569379664036
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC(C)C(F)C(F),23.24,-61.13,6.2129230276912635,8.841607224107161,2.6286841964158976
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC(C)C(C)O,23.32,-60.09,6.3472669628201865,8.952279208234145,2.605012245413959
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(N)O1,24.02,-48.72,6.308052612942612,8.98228583686695,2.674233223924338
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC1C(F),25.93,-60.42,6.2595025552225545,9.107028524595886,2.847525969373332
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OSC(C)C(F),0.0,-61.58,6.253442808623722,8.949248145427953,2.6958053368042307
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)C(F)1,23.75,-76.0,6.477303739501126,9.090130224423838,2.612826484922712
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1OCC(C)1,23.14,-53.15,6.088211533629768,8.737063413457026,2.648851879827258
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)1OC(C)C(F)1,23.9,-89.08,6.421514109871494,9.059298732582345,2.637784622710851
COc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CCC(C)O1,13.3,-45.94,6.487647924852927,8.124785412523327,1.6371374876704001
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CCCC(C)O1,26.32,-54.18,6.133245367943602,9.04396454413191,2.9107191761883078
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCCC1,23.72,-52.62,6.260278397824811,8.920017486067422,2.6597390882426115
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCOC1C(C)(C)OC1,24.78,-57.39,6.039273005766163,8.841909800697238,2.8026367949310744
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SCC(C),23.66,-50.55,6.187798195739589,8.858894183814119,2.67109598807453
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)1OC(C)C1,21.93,-70.84,6.48467394295957,8.937985879618317,2.4533119366587472
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)C(F),27.29,-49.5,6.1967674202865695,9.172354520683136,2.9755871003965666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(F),25.5,-54.42,6.1916242830316675,9.019026158767273,2.827401875735606
CC(F)c1cc(F)c(C)c(C(=O)Nc2cncnc2CC)c1F,2544.79,-58.53,6.952190845429083,6.962794754322476,0.010603908893393132
C=C(C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,1935.94,-47.18,6.911118019366255,6.670583779721742,-0.24053423964451337
COc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2521.97,-39.39,6.866688594346829,6.918119152661066,0.051430558314236485
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2369.83,-59.68,7.040663125868949,6.926612802344714,-0.11405032352423561
CC(=O)N(C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2554.9,-46.36,7.012530903646727,6.929202545934458,-0.08332835771226943
CN(C)c1c(F)cc(C)cc1CC(=O)Nc1cncnc1CC,2443.7,-53.17,7.0410562035212845,6.957427259456231,-0.08362894406505372
CCc1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2687.8,-39.84,7.0594487552316965,6.936896355458268,-0.12255239977342836
C(=C)c1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2367.47,-81.18,7.076287745522453,6.836254771377143,-0.24003297414531044
C(=C)c1c(Cl)ccc(C)c1C(=O)Nc1cncnc1CC,1695.85,-77.05,6.571040217077609,6.856020450610192,0.2849802335325826
Clc1ccc(F)c(C(=O)Nc2cncnc2CC)c1F,1671.05,-62.45,6.839485592903831,6.908025199720729,0.06853960681689841
Clc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,2730.0,-67.41,6.92568450343774,7.176606404471864,0.2509219010341237
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-53.55,6.969865766064003,6.920245272542645,-0.049620493521358
C=Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2492.18,-39.21,6.860966004583653,6.873036181633554,0.012070177049901432
CCc1cc(F)c(C)c(F)c1C(=O)Nc1cncnc1CC,2739.37,-44.11,6.98592162464986,6.936668022124934,-0.049253602524926166
CC(=O)N(C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2554.9,-46.36,7.012530903646727,6.929202545934458,-0.08332835771226943
Cc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2889.21,-44.07,7.004616732874968,6.981287722979634,-0.02332900989533382
Clc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,1779.19,-56.42,6.897279229267466,6.9513816189958995,0.05410238972843384
CCN(C)c1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2301.09,-51.03,7.054625027913266,6.9653929412336035,-0.08923208667966254
COc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2521.97,-39.39,6.866688594346829,6.918119152661066,0.051430558314236485
C(F)c1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2772.12,-64.52,7.247440464633405,6.949385244347156,-0.29805522028624853
C(=C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2563.28,-80.08,7.050651352699589,6.906174552151924,-0.14447680054766465
COc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2647.13,-42.95,6.89792859434683,6.912596075737988,0.014667481391158255
C(=C)c1cc(F)c(F)c(C)c1C(=O)Nc1cncnc1CC,2482.1,-79.45,6.857529174746824,6.8675131047104765,0.009983929963652827
CC(=O)Nc1c(F)c(C(=O)Nc2cncnc2CC)cn1C,1929.71,-50.2,7.112366217454045,6.877672047494988,-0.2346941699590568
c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2631.29,-62.31,7.065022129700366,6.997083372330286,-0.06793875737008026
C=Cc1c(F)c(C)c(C(=O)Nc2cncnc2CC)cn1,2463.49,-54.32,6.909302073677956,6.862055321382693,-0.04724675229526287
CC(F)c1cccc(C)c1C(=O)Nc1cncnc1CC,1941.72,-48.93,6.6775848125730475,6.812501148345119,0.13491633577207196
CC(=O)N(C)c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2554.9,-46.36,7.012530903646727,6.929202545934458,-0.08332835771226943
Fc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2732.73,-68.79,6.913710210508446,6.930244945201857,0.016534734693411046
CN(C)c1c(F)cc(C(=O)Nc2cncnc2CC)cc1F,2558.78,-44.85,6.864467621267623,6.928587802344714,0.06412018107709017
CN(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2671.22,-56.4,6.916286545284782,6.943347242904156,0.027060697619373464
C(=C)c1cc(F)ccc1C(=O)Nc1cncnc1CC,2262.58,-63.13,6.8396301604278085,6.9314946920120635,0.091864531584255
C(=C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-96.65,6.969865766064003,6.920245272542645,-0.049620493521358
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2382.3,-52.23,7.042810744916568,6.867427284667947,-0.17538346024862062
C(=C)c1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2542.13,-85.35,7.0361467184449555,6.878492964850337,-0.15765375359461853
C(=C)c1c(Cl)c(C)ccc1C(=O)Nc1cncnc1CC,1530.88,-92.22,6.4806056405430335,6.865644761387135,0.38503912084410175
CCOc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2145.1,-40.71,6.862938608776846,6.88891076882268,0.02597216004583469
C(=C)Nc1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,1724.33,-86.54,7.204805897095681,6.844424190569061,-0.3603817065266197
CC(F)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2569.26,-55.05,7.022311340606419,6.91636510785783,-0.10594623274858872
C(=C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-89.02,7.001887988286224,6.878492964850337,-0.12339502343588737
CC(=O)Nc1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2105.39,-48.5,7.0183750058300856,6.905844945201856,-0.11253006062822912
Clc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2771.67,-75.93,6.951555895934133,6.955739581033862,0.004183685099729217
Cc1c(F)cc(C)cc1CNc1cncnc1CC,2355.45,-41.76,7.085767020482101,6.969957634179547,-0.115809386302554
Clc1cccc(C)c1C(=O)Nc1cncnc1CC,2119.73,-54.65,6.745775490137882,6.8567168084306465,0.1109413182927641
Clc1ccc(C)cc1C(=O)Nc1cncnc1CC,2132.86,-57.24,6.751216267138659,6.944197526878867,0.19298125974020763
CC(=O)N(C)c1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2266.24,-53.84,7.0670240782499025,6.886770719011381,-0.18025335923852115
C(=C)c1cnc(F)cc1C(=O)Nc1cncnc1CC,1494.51,-69.45,6.936009467787117,6.84367143804381,-0.09233802974330718
CC(=O)N(C)c1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2382.3,-52.23,7.042810744916568,6.867427284667947,-0.17538346024862062
C(=C)c1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2451.11,-86.16,6.877008226805875,6.8675131047104765,-0.009495122095398933
C(=C)c1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2481.88,-89.02,7.001887988286224,6.878492964850337,-0.12339502343588737
C(=C)c1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2563.28,-80.08,7.050651352699589,6.906174552151924,-0.14447680054766465
CN(C)c1c(F)c(F)c(C(=O)Nc2cncnc2CC)cc1F,1783.36,-48.53,6.939440381448618,6.944419212601125,0.0049788311525071904
Clc1cccc(C)c1CC(=O)Nc1cncnc1CC,2130.6,-58.58,6.721049398451791,6.839871249545089,0.11882185109329768
CN(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2671.22,-56.4,6.916286545284782,6.943347242904156,0.027060697619373464
COc1cc(F)ccc1C(=O)Nc1cncnc1CC,2311.22,-31.49,6.851847996774469,7.022542305896718,0.1706943091222488
CC(=O)N(C)c1c(F)cc(C)c(C(=O)Nc2cncnc2CC)c1F,2379.56,-56.57,7.0799098780057,6.930264230916143,-0.14964564708955663
C(=C)c1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2542.13,-85.35,7.0361467184449555,6.878492964850337,-0.15765375359461853
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-53.55,6.969865766064003,6.920245272542645,-0.049620493521358
Fc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,1846.75,-60.11,6.889166328834567,6.585561138632612,-0.30360519020195476
Clc1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2852.32,-67.08,6.982344564977507,6.957530414367195,-0.02481415061031189
Clc1ccc(C)c(C)c1C(=O)Nc1cncnc1CC,1802.77,-67.45,6.5779331657955575,6.847860387629226,0.2699272218336688
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
COc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2647.13,-42.95,6.89792859434683,6.912596075737988,0.014667481391158255
C=Cc1c(F)c(C(=O)Nc2cncnc2CC)ccc1F,2618.16,-50.46,7.086471970970207,6.90422839830577,-0.18224357266443647
CCN(C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2262.7,-50.57,6.952227382225621,6.961599604015266,0.009372221789645252
N#Cc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2756.33,-61.55,7.080148626732745,6.9173147864716995,-0.16283384026104564
CN(C)c1cc(F)c(C)c(C(=O)Nc2cncnc2CC)c1F,2904.63,-56.57,7.048321105169341,6.989717246789159,-0.05860385838018267
C=CC(=O)Nc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,1121.42,-51.91,7.009111321619558,6.91608356212415,-0.09302775949540809
Clc1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2852.32,-67.08,6.982344564977507,6.957530414367195,-0.02481415061031189
Clc1cc(F)c(C)cc1CC(=O)Nc1cncnc1CC,2730.0,-67.41,6.92568450343774,7.176606404471864,0.2509219010341237
C(=C)c1c(F)c(C)ccc1C(=O)Nc1cncnc1CC,2046.81,-95.93,6.708195772005773,6.88740513823251,0.1792093662267371
CC(=O)N(C)c1cncc(C)c1C(=O)Nc1cncnc1CC,2234.14,-48.36,6.813853765196156,6.811741386717857,-0.0021123784782988153
CCOc1c(F)c(C(=O)Nc2cncnc2CC)c(F)cc1C,2133.44,-43.99,6.962958926237162,6.858062186849099,-0.10489673938806288
C(=C)c1c(F)cc(C)cc1C(=O)Nc1cncnc1CC,2483.9,-85.32,7.015601672496752,6.878492964850337,-0.1371087076464148
C=Cc1c(F)c(C)c(C(=O)Nc2cncnc2CC)cc1F,2676.38,-54.31,6.969865766064003,6.923640822548195,-0.04622494351580819
CCN(C)c1ccc(F)c(C(=O)Nc2cncnc2CC)c1F,2359.74,-41.78,7.155330266008503,6.9352326105920215,-0.22009765541648196
Clc1cc(Cl)c(C(=O)Nc2cncnc2CC)cc1F,1704.71,-55.41,6.901439229267468,6.984041164450445,0.08260193518297676
Clc1ccc(C)cc1C(=O)Nc1cncnc1CC,2132.86,-57.24,6.751216267138659,6.944197526878867,0.19298125974020763
c1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2631.29,-62.31,7.065022129700366,6.997083372330286,-0.06793875737008026
Clc1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2852.32,-67.08,6.982344564977507,6.957530414367195,-0.02481415061031189
CC(=O)N(C)c1c(F)c(C)c(C)cc1C(=O)Nc1cncnc1CC,2421.25,-59.6,7.0435203663408945,6.926612802344714,-0.11690756399618074
CC(=O)Nc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2068.28,-48.04,7.014727988286226,6.925336611868524,-0.08939137641770234
C(=C)c1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2451.11,-86.16,6.877008226805875,6.8675131047104765,-0.009495122095398933
C(=C)c1cc(F)ccc1C(=O)Nc1cncnc1CC,2262.58,-63.13,6.8396301604278085,6.9314946920120635,0.091864531584255
CCc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2188.96,-46.33,6.740101927680165,6.899918099963762,0.15981617228359735
C(=C)c1cnc(C(=O)Nc2cncnc2CC)cc1F,2162.99,-62.92,6.808053306170954,6.886975473452845,0.07892216728189183
Cc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2911.58,-42.74,7.026275607333845,6.969098972979635,-0.05717663435420928
Cc1c(F)c(C(=O)Nc2cncnc2CC)cn1C,1884.73,-45.09,6.728495448603684,6.893057068258538,0.1645616196548545
Clc1c(F)ccc(C)c1CC(=O)Nc1cncnc1CC,2257.12,-71.12,6.759183168661406,6.872651245747716,0.1134680770863099
C(=C)c1cc(F)ccc1C(=O)Nc1cncnc1CC,2262.58,-63.13,6.8396301604278085,6.9314946920120635,0.091864531584255
C(=C)c1c(F)c(C(=O)Nc2cncnc2CC)cc(F)c1C,2666.04,-96.65,6.969865766064003,6.920245272542645,-0.049620493521358
CC(=O)N(C)c1c(F)c(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,1899.2,-56.74,6.945576141741964,6.822697726587138,-0.12287841515482611
Cc1c(F)c(=O)ccc(C)c1C(=O)Nc1cncnc1CC,2366.42,-61.1,6.787415129119247,6.85490006785698,0.0674849387377332
C(=C)c1cnc(C(=O)Nc2cncnc2CC)cc1F,2162.99,-62.92,6.808053306170954,6.886975473452845,0.07892216728189183
CCN(C)c1cc(F)ccc1C(=O)Nc1cncnc1CC,2388.78,-40.53,7.020365372960374,6.930340697227609,-0.09002467573276451
CC(=O)N(C)c1ccc(F)c(C)c1C(=O)Nc1cncnc1CC,2605.85,-47.48,7.122678363964186,6.929301262911923,-0.19337710105226336
CC(C)c1c(F)c(C(=O)Nc2cncnc2CC)cn1C,2537.97,-48.13,6.871115737203974,6.867237652584343,-0.003878084619630684
CN(C)c1c(F)c(C)c(F)cc1C(=O)Nc1cncnc1CC,2726.09,-54.1,6.9820057660640025,6.9341108792677915,-0.04789488679621101
CCN(C)c1cccc(F)c1C(=O)Nc1cncnc1CC,2348.31,-39.56,7.106560569038805,6.915114981317701,-0.19144558772110454
C(=C)c1cc(N)c(C(=O)Nc2cncnc2CC)cc1F,1106.35,-78.69,6.696708385536034,6.922129130351502,0.2254207448154677
C=Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2492.18,-39.21,6.860966004583653,6.873036181633554,0.012070177049901432
C(=C)c1c(F)c(C)c(C(=O)Nc2cncnc2CC)cc1F,2676.38,-90.87,6.969865766064003,6.923640822548195,-0.04622494351580819
Clc1cc(F)c(C)cc1C(=O)Nc1cncnc1CC,2852.32,-67.08,6.982344564977507,6.957530414367195,-0.02481415061031189
Cc1cc(F)c(C(=O)Nc2cncnc2CC)cc1F,2634.13,-40.02,6.920305766064003,6.935996355458268,0.015690589394265153
Clc1c(F)ccc(C)c1C(=O)Nc1cncnc1CC,2496.7,-69.61,6.841079620470465,6.921245159848321,0.0801655393778562
C=Cc1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2451.11,-45.43,6.877008226805875,6.8675131047104765,-0.009495122095398933
CC(=O)N(C)c1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2266.24,-53.84,7.0670240782499025,6.886770719011381,-0.18025335923852115
COc1c(F)cc(C)c(F)c1C(=O)Nc1cncnc1CC,2634.06,-42.22,6.894753038791274,6.890489850990514,-0.004263187800759738
C(=C)c1cc(F)c(C)c(C)c1C(=O)Nc1cncnc1CC,2451.11,-86.16,6.877008226805875,6.8675131047104765,-0.009495122095398933
Cc1c(F)cc(C)c(C)c1C(=O)Nc1cncnc1CC,2889.21,-44.07,7.004616732874968,6.981287722979634,-0.02332900989533382
CC(=O)N(C)c1c(F)cc(F)cc1C(=O)Nc1cncnc1CC,2591.42,-45.36,6.968568125868948,6.941739582647745,-0.026828543221202317
